"","State","District","Date","Monthly.Rainfall","Groundwater.Level","Year","Month.Name","Month","Day"
"26028","Madhya Pradesh","Sehore",2007-12-01,0,0,2007,"December",12,1
"26029","Madhya Pradesh","Sehore",2008-01-01,0,10.1628,2008,"January",1,1
"26030","Madhya Pradesh","Sehore",2008-02-01,0,0,2008,"February",2,1
"26031","Madhya Pradesh","Sehore",2008-03-01,0,0,2008,"March",3,1
"26032","Madhya Pradesh","Sehore",2008-04-01,0,0,2008,"April",4,1
"26033","Madhya Pradesh","Sehore",2008-05-01,0,9.6984,2008,"May",5,1
"26034","Madhya Pradesh","Sehore",2008-06-01,76.4,0,2008,"June",6,1
"26035","Madhya Pradesh","Sehore",2008-07-01,207,0,2008,"July",7,1
"26036","Madhya Pradesh","Sehore",2008-08-01,224.8,7.6024,2008,"August",8,1
"26037","Madhya Pradesh","Sehore",2008-09-01,126.9,0,2008,"September",9,1
"26038","Madhya Pradesh","Sehore",2008-10-01,15.4,0,2008,"October",10,1
"26039","Madhya Pradesh","Sehore",2008-11-01,29,6.7456,2008,"November",11,1
"26040","Madhya Pradesh","Sehore",2008-12-01,0,0,2008,"December",12,1
"26041","Madhya Pradesh","Sehore",2009-01-01,19.9,13.398,2009,"January",1,1
"26042","Madhya Pradesh","Sehore",2009-02-01,0,0,2009,"February",2,1
"26043","Madhya Pradesh","Sehore",2009-03-01,0,0,2009,"March",3,1
"26044","Madhya Pradesh","Sehore",2009-04-01,1.1,0,2009,"April",4,1
"26045","Madhya Pradesh","Sehore",2009-05-01,9.5,14.0604,2009,"May",5,1
"26046","Madhya Pradesh","Sehore",2009-06-01,71.2,0,2009,"June",6,1
"26047","Madhya Pradesh","Sehore",2009-07-01,397.4,0,2009,"July",7,1
"26048","Madhya Pradesh","Sehore",2009-08-01,189.9,3.1924,2009,"August",8,1
"26049","Madhya Pradesh","Sehore",2009-09-01,88.9,0,2009,"September",9,1
"26050","Madhya Pradesh","Sehore",2009-10-01,84.6,0,2009,"October",10,1
"26051","Madhya Pradesh","Sehore",2009-11-01,91.8,3.5168,2009,"November",11,1
"26052","Madhya Pradesh","Sehore",2009-12-01,0,0,2009,"December",12,1
"26053","Manipur","Senapati",2005-01-01,0,2.66333333333333,2005,"January",1,1
"26054","Manipur","Senapati",2005-02-01,0,0,2005,"February",2,1
"26055","Manipur","Senapati",2005-03-01,0,0,2005,"March",3,1
"26056","Manipur","Senapati",2005-04-01,31.4,0,2005,"April",4,1
"26057","Manipur","Senapati",2005-05-01,0,0,2005,"May",5,1
"26058","Manipur","Senapati",2005-06-01,138.6,0,2005,"June",6,1
"26059","Manipur","Senapati",2005-07-01,70.9,0,2005,"July",7,1
"26060","Manipur","Senapati",2005-08-01,0,0,2005,"August",8,1
"26061","Manipur","Senapati",2005-09-01,0,0,2005,"September",9,1
"26062","Manipur","Senapati",2005-10-01,0,0,2005,"October",10,1
"26063","Manipur","Senapati",2005-11-01,0,0,2005,"November",11,1
"26064","Manipur","Senapati",2005-12-01,36,0,2005,"December",12,1
"26065","Manipur","Senapati",2006-01-01,0,0,2006,"January",1,1
"26066","Manipur","Senapati",2006-02-01,0,0,2006,"February",2,1
"26067","Manipur","Senapati",2006-03-01,2.4,0,2006,"March",3,1
"26068","Manipur","Senapati",2006-04-01,180,0,2006,"April",4,1
"26069","Manipur","Senapati",2006-05-01,453.7,0,2006,"May",5,1
"26070","Manipur","Senapati",2006-06-01,271.4,0,2006,"June",6,1
"26071","Manipur","Senapati",2006-07-01,245.1,0,2006,"July",7,1
"26072","Manipur","Senapati",2006-08-01,81,0,2006,"August",8,1
"26073","Manipur","Senapati",2006-09-01,209.9,0,2006,"September",9,1
"26074","Manipur","Senapati",2006-10-01,15,0,2006,"October",10,1
"26075","Manipur","Senapati",2006-11-01,14.4,0,2006,"November",11,1
"26076","Manipur","Senapati",2006-12-01,0.5,0,2006,"December",12,1
"26077","Manipur","Senapati",2007-01-01,2.2,0,2007,"January",1,1
"26078","Manipur","Senapati",2007-02-01,115.7,0,2007,"February",2,1
"26079","Manipur","Senapati",2007-03-01,15,0,2007,"March",3,1
"26080","Manipur","Senapati",2007-04-01,38.2,0,2007,"April",4,1
"26081","Manipur","Senapati",2007-05-01,267.4,0,2007,"May",5,1
"26082","Manipur","Senapati",2007-06-01,123,0,2007,"June",6,1
"26083","Manipur","Senapati",2007-07-01,312.8,0,2007,"July",7,1
"26084","Manipur","Senapati",2007-08-01,257.6,0,2007,"August",8,1
"26085","Manipur","Senapati",2007-09-01,321.2,0,2007,"September",9,1
"26086","Manipur","Senapati",2007-10-01,197.8,0,2007,"October",10,1
"26087","Manipur","Senapati",2007-11-01,82.4,0,2007,"November",11,1
"26088","Manipur","Senapati",2007-12-01,0,0,2007,"December",12,1
"26089","Manipur","Senapati",2008-01-01,0,0,2008,"January",1,1
"26090","Manipur","Senapati",2008-02-01,5,0,2008,"February",2,1
"26091","Manipur","Senapati",2008-03-01,29,0,2008,"March",3,1
"26092","Manipur","Senapati",2008-04-01,30.8,0,2008,"April",4,1
"26093","Manipur","Senapati",2008-05-01,106.2,0,2008,"May",5,1
"26094","Manipur","Senapati",2008-06-01,275.8,0,2008,"June",6,1
"26095","Manipur","Senapati",2008-07-01,14.2,0,2008,"July",7,1
"26096","Manipur","Senapati",2008-08-01,329.4,0,2008,"August",8,1
"26097","Manipur","Senapati",2008-09-01,279.6,0,2008,"September",9,1
"26098","Manipur","Senapati",2008-10-01,19.2,0,2008,"October",10,1
"26099","Manipur","Senapati",2008-11-01,0,0,2008,"November",11,1
"26100","Manipur","Senapati",2008-12-01,12,0,2008,"December",12,1
"26101","Manipur","Senapati",2009-01-01,0,0,2009,"January",1,1
"26102","Manipur","Senapati",2009-02-01,0,0,2009,"February",2,1
"26103","Manipur","Senapati",2009-03-01,70.6,0,2009,"March",3,1
"26104","Manipur","Senapati",2009-04-01,21.2,0,2009,"April",4,1
"26105","Manipur","Senapati",2009-05-01,111.2,0,2009,"May",5,1
"26106","Manipur","Senapati",2009-06-01,104.9,0,2009,"June",6,1
"26107","Manipur","Senapati",2009-07-01,192.6,0,2009,"July",7,1
"26108","Manipur","Senapati",2009-08-01,0,0,2009,"August",8,1
"26109","Manipur","Senapati",2009-09-01,251.9,0,2009,"September",9,1
"26110","Manipur","Senapati",2009-10-01,31.4,0,2009,"October",10,1
"26111","Manipur","Senapati",2009-11-01,15,0,2009,"November",11,1
"26112","Manipur","Senapati",2009-12-01,0,0,2009,"December",12,1
"26113","Madhya Pradesh","Seoni",2005-01-01,51.8,6.11666666666667,2005,"January",1,1
"26114","Madhya Pradesh","Seoni",2005-02-01,9.8,0,2005,"February",2,1
"26115","Madhya Pradesh","Seoni",2005-03-01,7.4,0,2005,"March",3,1
"26116","Madhya Pradesh","Seoni",2005-04-01,1.9,0,2005,"April",4,1
"26117","Madhya Pradesh","Seoni",2005-05-01,12.1,7.32214285714286,2005,"May",5,1
"26118","Madhya Pradesh","Seoni",2005-06-01,164.5,1.8697619047619,2005,"June",6,1
"26119","Madhya Pradesh","Seoni",2005-07-01,537.5,0.58904761904762,2005,"July",7,1
"26120","Madhya Pradesh","Seoni",2005-08-01,225.3,2.27071428571429,2005,"August",8,1
"26121","Madhya Pradesh","Seoni",2005-09-01,374,0.22166666666667,2005,"September",9,1
"26122","Madhya Pradesh","Seoni",2005-10-01,42.6,0.20547619047619,2005,"October",10,1
"26123","Madhya Pradesh","Seoni",2005-11-01,0,3.91738095238095,2005,"November",11,1
"26124","Madhya Pradesh","Seoni",2005-12-01,22.2,0.70595238095238,2005,"December",12,1
"26125","Madhya Pradesh","Seoni",2006-01-01,0,6.2374358974359,2006,"January",1,1
"26126","Madhya Pradesh","Seoni",2006-02-01,0,0.72205128205128,2006,"February",2,1
"26127","Madhya Pradesh","Seoni",2006-03-01,60.4,0.79717948717949,2006,"March",3,1
"26128","Madhya Pradesh","Seoni",2006-04-01,39,0,2006,"April",4,1
"26129","Madhya Pradesh","Seoni",2006-05-01,21.8,7.20128205128205,2006,"May",5,1
"26130","Madhya Pradesh","Seoni",2006-06-01,42.7,1.1574358974359,2006,"June",6,1
"26131","Madhya Pradesh","Seoni",2006-07-01,519.5,0,2006,"July",7,1
"26132","Madhya Pradesh","Seoni",2006-08-01,432.4,1.86923076923077,2006,"August",8,1
"26133","Madhya Pradesh","Seoni",2006-09-01,170.9,0,2006,"September",9,1
"26134","Madhya Pradesh","Seoni",2006-10-01,26.5,0,2006,"October",10,1
"26135","Madhya Pradesh","Seoni",2006-11-01,9.3,4.3,2006,"November",11,1
"26136","Madhya Pradesh","Seoni",2006-12-01,0,0.05205128205128,2006,"December",12,1
"26137","Madhya Pradesh","Seoni",2007-01-01,0,5.44025641025641,2007,"January",1,1
"26138","Madhya Pradesh","Seoni",2007-02-01,4.5,0,2007,"February",2,1
"26139","Madhya Pradesh","Seoni",2007-03-01,0.4,0,2007,"March",3,1
"26140","Madhya Pradesh","Seoni",2007-04-01,0.8,0,2007,"April",4,1
"26141","Madhya Pradesh","Seoni",2007-05-01,4.1,7.88076923076923,2007,"May",5,1
"26142","Madhya Pradesh","Seoni",2007-06-01,97.9,0,2007,"June",6,1
"26143","Madhya Pradesh","Seoni",2007-07-01,314.5,0,2007,"July",7,1
"26144","Madhya Pradesh","Seoni",2007-08-01,290.6,2.64717948717949,2007,"August",8,1
"26145","Madhya Pradesh","Seoni",2007-09-01,252.7,0,2007,"September",9,1
"26146","Madhya Pradesh","Seoni",2007-10-01,1.2,0,2007,"October",10,1
"26147","Madhya Pradesh","Seoni",2007-11-01,0,4.47589743589744,2007,"November",11,1
"26148","Madhya Pradesh","Seoni",2007-12-01,0,0,2007,"December",12,1
"26149","Madhya Pradesh","Seoni",2008-01-01,0,5.70717948717949,2008,"January",1,1
"26150","Madhya Pradesh","Seoni",2008-02-01,1.4,0,2008,"February",2,1
"26151","Madhya Pradesh","Seoni",2008-03-01,7.9,0,2008,"March",3,1
"26152","Madhya Pradesh","Seoni",2008-04-01,28.2,0,2008,"April",4,1
"26153","Madhya Pradesh","Seoni",2008-05-01,5.9,8.18230769230769,2008,"May",5,1
"26154","Madhya Pradesh","Seoni",2008-06-01,254.5,0,2008,"June",6,1
"26155","Madhya Pradesh","Seoni",2008-07-01,326,0,2008,"July",7,1
"26156","Madhya Pradesh","Seoni",2008-08-01,184.4,3.18769230769231,2008,"August",8,1
"26157","Madhya Pradesh","Seoni",2008-09-01,104.9,0,2008,"September",9,1
"26158","Madhya Pradesh","Seoni",2008-10-01,24.1,0,2008,"October",10,1
"26159","Madhya Pradesh","Seoni",2008-11-01,5.6,4.85846153846154,2008,"November",11,1
"26160","Madhya Pradesh","Seoni",2008-12-01,0,0,2008,"December",12,1
"26161","Madhya Pradesh","Seoni",2009-01-01,0,6.66666666666667,2009,"January",1,1
"26162","Madhya Pradesh","Seoni",2009-02-01,0,0,2009,"February",2,1
"26163","Madhya Pradesh","Seoni",2009-03-01,1.7,0,2009,"March",3,1
"26164","Madhya Pradesh","Seoni",2009-04-01,0.2,0,2009,"April",4,1
"26165","Madhya Pradesh","Seoni",2009-05-01,1.1,8.4525641025641,2009,"May",5,1
"26166","Madhya Pradesh","Seoni",2009-06-01,58.5,0,2009,"June",6,1
"26167","Madhya Pradesh","Seoni",2009-07-01,513,0,2009,"July",7,1
"26168","Madhya Pradesh","Seoni",2009-08-01,184.6,2.29410256410256,2009,"August",8,1
"26169","Madhya Pradesh","Seoni",2009-09-01,113.9,0,2009,"September",9,1
"26170","Madhya Pradesh","Seoni",2009-10-01,16.1,0,2009,"October",10,1
"26171","Madhya Pradesh","Seoni",2009-11-01,83.8,3.78717948717949,2009,"November",11,1
"26172","Madhya Pradesh","Seoni",2009-12-01,5.2,0,2009,"December",12,1
"26173","Madhya Pradesh","Shahdol",2005-01-01,94.8,6.13727272727273,2005,"January",1,1
"26174","Madhya Pradesh","Shahdol",2005-02-01,17.2,0.43272727272727,2005,"February",2,1
"26175","Madhya Pradesh","Shahdol",2005-03-01,8,0.43,2005,"March",3,1
"26176","Madhya Pradesh","Shahdol",2005-04-01,0,0,2005,"April",4,1
"26177","Madhya Pradesh","Shahdol",2005-05-01,0,7.59090909090909,2005,"May",5,1
"26178","Madhya Pradesh","Shahdol",2005-06-01,119.3,0.65454545454545,2005,"June",6,1
"26179","Madhya Pradesh","Shahdol",2005-07-01,605.6,1.12636363636364,2005,"July",7,1
"26180","Madhya Pradesh","Shahdol",2005-08-01,405.6,2.94363636363636,2005,"August",8,1
"26181","Madhya Pradesh","Shahdol",2005-09-01,217.5,0.04090909090909,2005,"September",9,1
"26182","Madhya Pradesh","Shahdol",2005-10-01,17,0.09090909090909,2005,"October",10,1
"26183","Madhya Pradesh","Shahdol",2005-11-01,0,3.93818181818182,2005,"November",11,1
"26184","Madhya Pradesh","Shahdol",2005-12-01,0,0.34090909090909,2005,"December",12,1
"26185","Madhya Pradesh","Shahdol",2006-01-01,0,4.96727272727273,2006,"January",1,1
"26186","Madhya Pradesh","Shahdol",2006-02-01,0,0.43181818181818,2006,"February",2,1
"26187","Madhya Pradesh","Shahdol",2006-03-01,53.9,0.45454545454545,2006,"March",3,1
"26188","Madhya Pradesh","Shahdol",2006-04-01,7.3,0,2006,"April",4,1
"26189","Madhya Pradesh","Shahdol",2006-05-01,9,6.96545454545455,2006,"May",5,1
"26190","Madhya Pradesh","Shahdol",2006-06-01,61.1,0.65454545454545,2006,"June",6,1
"26191","Madhya Pradesh","Shahdol",2006-07-01,483.4,0,2006,"July",7,1
"26192","Madhya Pradesh","Shahdol",2006-08-01,376.5,4.08272727272727,2006,"August",8,1
"26193","Madhya Pradesh","Shahdol",2006-09-01,57,0,2006,"September",9,1
"26194","Madhya Pradesh","Shahdol",2006-10-01,0,0,2006,"October",10,1
"26195","Madhya Pradesh","Shahdol",2006-11-01,17,5.28181818181818,2006,"November",11,1
"26196","Madhya Pradesh","Shahdol",2006-12-01,0,0,2006,"December",12,1
"26197","Madhya Pradesh","Shahdol",2007-01-01,0,5.74090909090909,2007,"January",1,1
"26198","Madhya Pradesh","Shahdol",2007-02-01,67,0,2007,"February",2,1
"26199","Madhya Pradesh","Shahdol",2007-03-01,4.3,0,2007,"March",3,1
"26200","Madhya Pradesh","Shahdol",2007-04-01,0,0,2007,"April",4,1
"26201","Madhya Pradesh","Shahdol",2007-05-01,12,7.37363636363636,2007,"May",5,1
"26202","Madhya Pradesh","Shahdol",2007-06-01,104,0,2007,"June",6,1
"26203","Madhya Pradesh","Shahdol",2007-07-01,300,0,2007,"July",7,1
"26204","Madhya Pradesh","Shahdol",2007-08-01,342,5.45363636363636,2007,"August",8,1
"26205","Madhya Pradesh","Shahdol",2007-09-01,220.8,0,2007,"September",9,1
"26206","Madhya Pradesh","Shahdol",2007-10-01,0,0,2007,"October",10,1
"26207","Madhya Pradesh","Shahdol",2007-11-01,0,6.07363636363636,2007,"November",11,1
"26208","Madhya Pradesh","Shahdol",2007-12-01,0,0,2007,"December",12,1
"26209","Madhya Pradesh","Shahdol",2008-01-01,4.3,6.98,2008,"January",1,1
"26210","Madhya Pradesh","Shahdol",2008-02-01,6,0,2008,"February",2,1
"26211","Madhya Pradesh","Shahdol",2008-03-01,8,0,2008,"March",3,1
"26212","Madhya Pradesh","Shahdol",2008-04-01,15,0,2008,"April",4,1
"26213","Madhya Pradesh","Shahdol",2008-05-01,0.6,8.54636363636364,2008,"May",5,1
"26214","Madhya Pradesh","Shahdol",2008-06-01,199.3,0,2008,"June",6,1
"26215","Madhya Pradesh","Shahdol",2008-07-01,321,0,2008,"July",7,1
"26216","Madhya Pradesh","Shahdol",2008-08-01,252,5.83818181818182,2008,"August",8,1
"26217","Madhya Pradesh","Shahdol",2008-09-01,139,0,2008,"September",9,1
"26218","Madhya Pradesh","Shahdol",2008-10-01,0,0,2008,"October",10,1
"26219","Madhya Pradesh","Shahdol",2008-11-01,0,6.40181818181818,2008,"November",11,1
"26220","Madhya Pradesh","Shahdol",2008-12-01,0,0,2008,"December",12,1
"26221","Madhya Pradesh","Shahdol",2009-01-01,7,7.14454545454545,2009,"January",1,1
"26222","Madhya Pradesh","Shahdol",2009-02-01,0,0,2009,"February",2,1
"26223","Madhya Pradesh","Shahdol",2009-03-01,15,0,2009,"March",3,1
"26224","Madhya Pradesh","Shahdol",2009-04-01,0,0,2009,"April",4,1
"26225","Madhya Pradesh","Shahdol",2009-05-01,6,8.28727272727273,2009,"May",5,1
"26226","Madhya Pradesh","Shahdol",2009-06-01,35.6,0,2009,"June",6,1
"26227","Madhya Pradesh","Shahdol",2009-07-01,285.9,0,2009,"July",7,1
"26228","Madhya Pradesh","Shahdol",2009-08-01,145.2,6.41545454545455,2009,"August",8,1
"26229","Madhya Pradesh","Shahdol",2009-09-01,146,0,2009,"September",9,1
"26230","Madhya Pradesh","Shahdol",2009-10-01,0,0,2009,"October",10,1
"26231","Madhya Pradesh","Shahdol",2009-11-01,56,5.69272727272727,2009,"November",11,1
"26232","Madhya Pradesh","Shahdol",2009-12-01,4.9,0,2009,"December",12,1
"26233","Uttar Pradesh","Shahjahanpur",2005-01-01,25.6,4.41,2005,"January",1,1
"26234","Uttar Pradesh","Shahjahanpur",2005-02-01,3,0,2005,"February",2,1
"26235","Uttar Pradesh","Shahjahanpur",2005-03-01,23,0,2005,"March",3,1
"26236","Uttar Pradesh","Shahjahanpur",2005-04-01,0,0,2005,"April",4,1
"26237","Uttar Pradesh","Shahjahanpur",2005-05-01,4,3.82625,2005,"May",5,1
"26238","Uttar Pradesh","Shahjahanpur",2005-06-01,112.3,0,2005,"June",6,1
"26239","Uttar Pradesh","Shahjahanpur",2005-07-01,232,0,2005,"July",7,1
"26240","Uttar Pradesh","Shahjahanpur",2005-08-01,79.4,5.26625,2005,"August",8,1
"26241","Uttar Pradesh","Shahjahanpur",2005-09-01,198.2,0.43125,2005,"September",9,1
"26242","Uttar Pradesh","Shahjahanpur",2005-10-01,6.9,0.49375,2005,"October",10,1
"26243","Uttar Pradesh","Shahjahanpur",2005-11-01,6.9,3.8525,2005,"November",11,1
"26244","Uttar Pradesh","Shahjahanpur",2005-12-01,3,0.66875,2005,"December",12,1
"26245","Uttar Pradesh","Shahjahanpur",2006-01-01,0,5.03,2006,"January",1,1
"26246","Uttar Pradesh","Shahjahanpur",2006-02-01,0,0,2006,"February",2,1
"26247","Uttar Pradesh","Shahjahanpur",2006-03-01,22.1,0,2006,"March",3,1
"26248","Uttar Pradesh","Shahjahanpur",2006-04-01,16.7,0,2006,"April",4,1
"26249","Uttar Pradesh","Shahjahanpur",2006-05-01,76.5,5.60571428571429,2006,"May",5,1
"26250","Uttar Pradesh","Shahjahanpur",2006-06-01,199,0,2006,"June",6,1
"26251","Uttar Pradesh","Shahjahanpur",2006-07-01,195.1,0,2006,"July",7,1
"26252","Uttar Pradesh","Shahjahanpur",2006-08-01,31.9,4.22142857142857,2006,"August",8,1
"26253","Uttar Pradesh","Shahjahanpur",2006-09-01,40.5,0,2006,"September",9,1
"26254","Uttar Pradesh","Shahjahanpur",2006-10-01,16.8,0,2006,"October",10,1
"26255","Uttar Pradesh","Shahjahanpur",2006-11-01,0,5.98714285714286,2006,"November",11,1
"26256","Uttar Pradesh","Shahjahanpur",2006-12-01,4.9,0,2006,"December",12,1
"26257","Uttar Pradesh","Shahjahanpur",2007-01-01,0,4.14,2007,"January",1,1
"26258","Uttar Pradesh","Shahjahanpur",2007-02-01,91,0,2007,"February",2,1
"26259","Uttar Pradesh","Shahjahanpur",2007-03-01,51.8,0,2007,"March",3,1
"26260","Uttar Pradesh","Shahjahanpur",2007-04-01,0,0,2007,"April",4,1
"26261","Uttar Pradesh","Shahjahanpur",2007-05-01,34.3,4.94,2007,"May",5,1
"26262","Uttar Pradesh","Shahjahanpur",2007-06-01,163.7,0,2007,"June",6,1
"26263","Uttar Pradesh","Shahjahanpur",2007-07-01,289.5,0,2007,"July",7,1
"26264","Uttar Pradesh","Shahjahanpur",2007-08-01,153.1,3.57285714285714,2007,"August",8,1
"26265","Uttar Pradesh","Shahjahanpur",2007-09-01,24.8,0,2007,"September",9,1
"26266","Uttar Pradesh","Shahjahanpur",2007-10-01,0,0,2007,"October",10,1
"26267","Uttar Pradesh","Shahjahanpur",2007-11-01,0,4.99428571428571,2007,"November",11,1
"26268","Uttar Pradesh","Shahjahanpur",2007-12-01,0,0.72142857142857,2007,"December",12,1
"26269","Uttar Pradesh","Shahjahanpur",2008-01-01,0,5.74428571428571,2008,"January",1,1
"26270","Uttar Pradesh","Shahjahanpur",2008-02-01,0,0,2008,"February",2,1
"26271","Uttar Pradesh","Shahjahanpur",2008-03-01,0,0,2008,"March",3,1
"26272","Uttar Pradesh","Shahjahanpur",2008-04-01,1.2,0,2008,"April",4,1
"26273","Uttar Pradesh","Shahjahanpur",2008-05-01,3.7,7.66142857142857,2008,"May",5,1
"26274","Uttar Pradesh","Shahjahanpur",2008-06-01,214.4,0.43571428571429,2008,"June",6,1
"26275","Uttar Pradesh","Shahjahanpur",2008-07-01,367.3,0.60428571428571,2008,"July",7,1
"26276","Uttar Pradesh","Shahjahanpur",2008-08-01,391.5,3.16142857142857,2008,"August",8,1
"26277","Uttar Pradesh","Shahjahanpur",2008-09-01,184.7,0,2008,"September",9,1
"26278","Uttar Pradesh","Shahjahanpur",2008-10-01,29.7,0.31857142857143,2008,"October",10,1
"26279","Uttar Pradesh","Shahjahanpur",2008-11-01,0,3.40571428571429,2008,"November",11,1
"26280","Uttar Pradesh","Shahjahanpur",2008-12-01,0,0,2008,"December",12,1
"26281","Uttar Pradesh","Shahjahanpur",2009-01-01,0,4.74,2009,"January",1,1
"26282","Uttar Pradesh","Shahjahanpur",2009-02-01,0.5,1.275,2009,"February",2,1
"26283","Uttar Pradesh","Shahjahanpur",2009-03-01,0,1.00333333333333,2009,"March",3,1
"26284","Uttar Pradesh","Shahjahanpur",2009-04-01,1.5,0,2009,"April",4,1
"26285","Uttar Pradesh","Shahjahanpur",2009-05-01,11.7,5.26,2009,"May",5,1
"26286","Uttar Pradesh","Shahjahanpur",2009-06-01,70.6,1.43833333333333,2009,"June",6,1
"26287","Uttar Pradesh","Shahjahanpur",2009-07-01,151.5,1.49166666666667,2009,"July",7,1
"26288","Uttar Pradesh","Shahjahanpur",2009-08-01,273.2,5.42,2009,"August",8,1
"26289","Uttar Pradesh","Shahjahanpur",2009-09-01,200.5,0,2009,"September",9,1
"26290","Uttar Pradesh","Shahjahanpur",2009-10-01,130.2,0,2009,"October",10,1
"26291","Uttar Pradesh","Shahjahanpur",2009-11-01,12.1,4.37166666666667,2009,"November",11,1
"26292","Uttar Pradesh","Shahjahanpur",2009-12-01,4.7,0,2009,"December",12,1
"26293","Madhya Pradesh","Shajapur",2005-01-01,0,10.5771875,2005,"January",1,1
"26294","Madhya Pradesh","Shajapur",2005-02-01,0,0,2005,"February",2,1
"26295","Madhya Pradesh","Shajapur",2005-03-01,0,0,2005,"March",3,1
"26296","Madhya Pradesh","Shajapur",2005-04-01,9.2,0,2005,"April",4,1
"26297","Madhya Pradesh","Shajapur",2005-05-01,12.9,13.1859375,2005,"May",5,1
"26298","Madhya Pradesh","Shajapur",2005-06-01,72.5,0.3375,2005,"June",6,1
"26299","Madhya Pradesh","Shajapur",2005-07-01,273.8,0.18125,2005,"July",7,1
"26300","Madhya Pradesh","Shajapur",2005-08-01,150.1,7.95875,2005,"August",8,1
"26301","Madhya Pradesh","Shajapur",2005-09-01,124,0.8215625,2005,"September",9,1
"26302","Madhya Pradesh","Shajapur",2005-10-01,0,0.8646875,2005,"October",10,1
"26303","Madhya Pradesh","Shajapur",2005-11-01,0,7.538125,2005,"November",11,1
"26304","Madhya Pradesh","Shajapur",2005-12-01,0,0.20625,2005,"December",12,1
"26305","Madhya Pradesh","Shajapur",2006-01-01,0,11.0425806451613,2006,"January",1,1
"26306","Madhya Pradesh","Shajapur",2006-02-01,0,0.31129032258064,2006,"February",2,1
"26307","Madhya Pradesh","Shajapur",2006-03-01,37.5,0.35645161290323,2006,"March",3,1
"26308","Madhya Pradesh","Shajapur",2006-04-01,4,0,2006,"April",4,1
"26309","Madhya Pradesh","Shajapur",2006-05-01,44,9.6741935483871,2006,"May",5,1
